#1
double Efficiency(11,3)
-1	0.55	1
298.15	0.96909668	0.933866406
303.15	0.903688366	0.898889198
308.15	0.859214551	0.869232916
313.15	0.822102288	0.841516624
318.15	0.787530957	0.814567386
323.15	0.75625625	0.78878875
328.15	0.731434149	0.765529236
333.15	0.715444912	0.746450816
338.15	0.706717055	0.732897405
343.15	0.696551334	0.725263342
