#1	
double	presence(8761,2)
3686400	0.6725
3690000	0.724
3693600	0.7415
3697200	0.845
3700800	0.931
3704400	0.931
3708000	0.931
3711600	1
3715200	1
3718800	1
3722400	1
3726000	1
3729600	1
3733200	1
3736800	0.931
3740400	0.8105
3744000	0.7415
3747600	0.586
3751200	0.6035
3754800	0.586
3758400	0.6725
3762000	0.7585
3765600	0.6725
3769200	0.6895
3772800	0.6725
3776400	0.724
3780000	0.7415
3783600	0.845
3787200	0.931
3790800	0.931
3794400	0.931
3798000	1
3801600	1
3805200	1
3808800	1
3812400	1
3816000	1
3819600	1
3823200	0.931
3826800	0.8105
3830400	0.7415
3834000	0.586
3837600	0.6035
3841200	0.586
3844800	0.6725
3848400	0.7585
3852000	0.6725
3855600	0.6895
3859200	0.6725
3862800	0.724
3866400	0.7415
3870000	0.845
3873600	0.931
3877200	0.931
3880800	0.931
3884400	1
3888000	1
3891600	1
3895200	1
3898800	1
3902400	1
3906000	1
3909600	0.931
3913200	0.8105
3916800	0.7415
3920400	0.586
3924000	0.6035
3927600	0.586
3931200	0.6725
3934800	0.7585
3938400	0.6725
3942000	0.6895
3945600	0.6725
3949200	0.724
3952800	0.7415
3956400	0.845
3960000	0.931
3963600	0.931
3967200	0.931
3970800	1
3974400	1
3978000	1
3981600	1
3985200	1
3988800	1
3992400	1
3996000	0.931
3999600	0.8105
4003200	0.7415
4006800	0.586
4010400	0.6035
4014000	0.586
4017600	0.6725
4021200	0.7585
4024800	0.6725
4028400	0.6895
4032000	0.6725
4035600	0.724
4039200	0.7415
4042800	0.845
4046400	0.931
4050000	0.931
4053600	0.931
4057200	1
4060800	0.983
4064400	0.983
4068000	0.983
4071600	1
4075200	1
4078800	0.983
4082400	0.914
4086000	0.862
4089600	0.8275
4093200	0.776
4096800	0.724
4100400	0.655
4104000	0.793
4107600	0.8275
4111200	0.776
4114800	0.7415
4118400	0.724
4122000	0.7415
4125600	0.7415
4129200	0.7585
4132800	0.845
4136400	0.8795
4140000	0.8965
4143600	0.983
4147200	0.983
4150800	0.983
4154400	0.983
4158000	1
4161600	1
4165200	0.983
4168800	0.914
4172400	0.862
4176000	0.8275
4179600	0.776
4183200	0.724
4186800	0.655
4190400	0.793
4194000	0.8275
4197600	0.776
4201200	0.7415
4204800	0.724
4208400	0.7415
4212000	0.7415
4215600	0.7585
4219200	0.845
4222800	0.8795
4226400	0.8965
4230000	0.983
4233600	1
4237200	1
4240800	1
4244400	1
4248000	1
4251600	1
4255200	0.931
4258800	0.8105
4262400	0.7415
4266000	0.586
4269600	0.6035
4273200	0.586
4276800	0.6725
4280400	0.7585
4284000	0.6725
4287600	0.6895
4291200	0.6725
4294800	0.724
4298400	0.7415
4302000	0.845
4305600	0.931
4309200	0.931
4312800	0.931
4316400	1
4320000	1
4323600	1
4327200	1
4330800	1
4334400	1
4338000	1
4341600	0.931
4345200	0.8105
4348800	0.7415
4352400	0.586
4356000	0.6035
4359600	0.586
4363200	0.6725
4366800	0.7585
4370400	0.6725
4374000	0.6895
4377600	0.6725
4381200	0.724
4384800	0.7415
4388400	0.845
4392000	0.931
4395600	0.931
4399200	0.931
4402800	1
4406400	1
4410000	1
4413600	1
4417200	1
4420800	1
4424400	1
4428000	0.931
4431600	0.8105
4435200	0.7415
4438800	0.586
4442400	0.6035
4446000	0.586
4449600	0.6725
4453200	0.7585
4456800	0.6725
4460400	0.6895
4464000	0.6725
4467600	0.724
4471200	0.7415
4474800	0.845
4478400	0.931
4482000	0.931
4485600	0.931
4489200	1
4492800	1
4496400	1
4500000	1
4503600	1
4507200	1
4510800	1
4514400	0.931
4518000	0.8105
4521600	0.7415
4525200	0.586
4528800	0.6035
4532400	0.586
4536000	0.6725
4539600	0.7585
4543200	0.6725
4546800	0.6895
4550400	0.6725
4554000	0.724
4557600	0.7415
4561200	0.845
4564800	0.931
4568400	0.931
4572000	0.931
4575600	1
4579200	1
4582800	1
4586400	1
4590000	1
4593600	1
4597200	1
4600800	0.931
4604400	0.8105
4608000	0.7415
4611600	0.586
4615200	0.6035
4618800	0.586
4622400	0.6725
4626000	0.7585
4629600	0.6725
4633200	0.6895
4636800	0.6725
4640400	0.724
4644000	0.7415
4647600	0.845
4651200	0.931
4654800	0.931
4658400	0.931
4662000	1
4665600	0.983
4669200	0.983
4672800	0.983
4676400	1
4680000	1
4683600	0.983
4687200	0.914
4690800	0.862
4694400	0.8275
4698000	0.776
4701600	0.724
4705200	0.655
4708800	0.793
4712400	0.8275
4716000	0.776
4719600	0.7415
4723200	0.724
4726800	0.7415
4730400	0.7415
4734000	0.7585
4737600	0.845
4741200	0.8795
4744800	0.8965
4748400	0.983
4752000	0.983
4755600	0.983
4759200	0.983
4762800	1
4766400	1
4770000	0.983
4773600	0.914
4777200	0.862
4780800	0.8275
4784400	0.776
4788000	0.724
4791600	0.655
4795200	0.793
4798800	0.8275
4802400	0.776
4806000	0.7415
4809600	0.724
4813200	0.7415
4816800	0.7415
4820400	0.7585
4824000	0.845
4827600	0.8795
4831200	0.8965
4834800	0.983
4838400	1
4842000	1
4845600	1
4849200	1
4852800	1
4856400	1
4860000	0.931
4863600	0.8105
4867200	0.7415
4870800	0.586
4874400	0.6035
4878000	0.586
4881600	0.6725
4885200	0.7585
4888800	0.6725
4892400	0.6895
4896000	0.6725
4899600	0.724
4903200	0.7415
4906800	0.845
4910400	0.931
4914000	0.931
4917600	0.931
4921200	1
4924800	1
4928400	1
4932000	1
4935600	1
4939200	1
4942800	1
4946400	0.931
4950000	0.8105
4953600	0.7415
4957200	0.586
4960800	0.6035
4964400	0.586
4968000	0.6725
4971600	0.7585
4975200	0.6725
4978800	0.6895
4982400	0.6725
4986000	0.724
4989600	0.7415
4993200	0.845
4996800	0.931
5000400	0.931
5004000	0.931
5007600	1
5011200	1
5014800	1
5018400	1
5022000	1
5025600	1
5029200	1
5032800	0.931
5036400	0.8105
5040000	0.7415
5043600	0.586
5047200	0.6035
5050800	0.586
5054400	0.6725
5058000	0.7585
5061600	0.6725
5065200	0.6895
5068800	0.6725
5072400	0.724
5076000	0.7415
5079600	0.845
5083200	0.931
5086800	0.931
5090400	0.931
5094000	1
5097600	1
5101200	1
5104800	1
5108400	1
5112000	1
5115600	1
5119200	0.931
5122800	0.8105
5126400	0.7415
5130000	0.586
5133600	0.6035
5137200	0.586
5140800	0.6725
5144400	0.7585
5148000	0.6725
5151600	0.6895
5155200	0.6725
5158800	0.724
5162400	0.7415
5166000	0.845
5169600	0.931
5173200	0.931
5176800	0.931
5180400	1
5184000	1
5187600	1
5191200	1
5194800	1
5198400	1
5202000	1
5205600	0.931
5209200	0.8105
5212800	0.7415
5216400	0.586
5220000	0.6035
5223600	0.586
5227200	0.6725
5230800	0.7585
5234400	0.6725
5238000	0.6895
5241600	0.6725
5245200	0.724
5248800	0.7415
5252400	0.845
5256000	0.931
5259600	0.931
5263200	0.931
5266800	1
5270400	0.983
5274000	0.983
5277600	0.983
5281200	1
5284800	1
5288400	0.983
5292000	0.914
5295600	0.862
5299200	0.8275
5302800	0.776
5306400	0.724
5310000	0.655
5313600	0.793
5317200	0.8275
5320800	0.776
5324400	0.7415
5328000	0.724
5331600	0.7415
5335200	0.7415
5338800	0.7585
5342400	0.845
5346000	0.8795
5349600	0.8965
5353200	0.983
5356800	0.983
5360400	0.983
5364000	0.983
5367600	1
5371200	1
5374800	0.983
5378400	0.914
5382000	0.862
5385600	0.8275
5389200	0.776
5392800	0.724
5396400	0.655
5400000	0.793
5403600	0.8275
5407200	0.776
5410800	0.7415
5414400	0.724
5418000	0.7415
5421600	0.7415
5425200	0.7585
5428800	0.845
5432400	0.8795
5436000	0.8965
5439600	0.983
5443200	1
5446800	1
5450400	1
5454000	1
5457600	1
5461200	1
5464800	0.931
5468400	0.8105
5472000	0.7415
5475600	0.586
5479200	0.6035
5482800	0.586
5486400	0.6725
5490000	0.7585
5493600	0.6725
5497200	0.6895
5500800	0.6725
5504400	0.724
5508000	0.7415
5511600	0.845
5515200	0.931
5518800	0.931
5522400	0.931
5526000	1
5529600	1
5533200	1
5536800	1
5540400	1
5544000	1
5547600	1
5551200	0.931
5554800	0.8105
5558400	0.7415
5562000	0.586
5565600	0.6035
5569200	0.586
5572800	0.6725
5576400	0.7585
5580000	0.6725
5583600	0.6895
5587200	0.6725
5590800	0.724
5594400	0.7415
5598000	0.845
5601600	0.931
5605200	0.931
5608800	0.931
5612400	1
5616000	1
5619600	1
5623200	1
5626800	1
5630400	1
5634000	1
5637600	0.931
5641200	0.8105
5644800	0.7415
5648400	0.586
5652000	0.6035
5655600	0.586
5659200	0.6725
5662800	0.7585
5666400	0.6725
5670000	0.6895
5673600	0.6725
5677200	0.724
5680800	0.7415
5684400	0.845
5688000	0.931
5691600	0.931
5695200	0.931
5698800	1
5702400	1
5706000	1
5709600	1
5713200	1
5716800	1
5720400	1
5724000	0.931
5727600	0.8105
5731200	0.7415
5734800	0.586
5738400	0.6035
5742000	0.586
5745600	0.6725
5749200	0.7585
5752800	0.6725
5756400	0.6895
5760000	0.6725
5763600	0.724
5767200	0.7415
5770800	0.845
5774400	0.931
5778000	0.931
5781600	0.931
5785200	1
5788800	1
5792400	1
5796000	1
5799600	1
5803200	1
5806800	1
5810400	0.931
5814000	0.8105
5817600	0.7415
5821200	0.586
5824800	0.6035
5828400	0.586
5832000	0.6725
5835600	0.7585
5839200	0.6725
5842800	0.6895
5846400	0.6725
5850000	0.724
5853600	0.7415
5857200	0.845
5860800	0.931
5864400	0.931
5868000	0.931
5871600	1
5875200	0.983
5878800	0.983
5882400	0.983
5886000	1
5889600	1
5893200	0.983
5896800	0.914
5900400	0.862
5904000	0.8275
5907600	0.776
5911200	0.724
5914800	0.655
5918400	0.793
5922000	0.8275
5925600	0.776
5929200	0.7415
5932800	0.724
5936400	0.7415
5940000	0.7415
5943600	0.7585
5947200	0.845
5950800	0.8795
5954400	0.8965
5958000	0.983
5961600	0.983
5965200	0.983
5968800	0.983
5972400	1
5976000	1
5979600	0.983
5983200	0.914
5986800	0.862
5990400	0.8275
5994000	0.776
5997600	0.724
6001200	0.655
6004800	0.793
6008400	0.8275
6012000	0.776
6015600	0.7415
6019200	0.724
6022800	0.7415
6026400	0.7415
6030000	0.7585
6033600	0.845
6037200	0.8795
6040800	0.8965
6044400	0.983
6048000	1
6051600	1
6055200	1
6058800	1
6062400	1
6066000	1
6069600	0.931
6073200	0.8105
6076800	0.7415
6080400	0.586
6084000	0.6035
6087600	0.586
6091200	0.6725
6094800	0.7585
6098400	0.6725
6102000	0.6895
6105600	0.6725
6109200	0.724
6112800	0.7415
6116400	0.845
6120000	0.931
6123600	0.931
6127200	0.931
6130800	1
6134400	1
6138000	1
6141600	1
6145200	1
6148800	1
6152400	1
6156000	0.931
6159600	0.8105
6163200	0.7415
6166800	0.586
6170400	0.6035
6174000	0.586
6177600	0.6725
6181200	0.7585
6184800	0.6725
6188400	0.6895
6192000	0.6725
6195600	0.724
6199200	0.7415
6202800	0.845
6206400	0.931
6210000	0.931
6213600	0.931
6217200	1
6220800	1
6224400	1
6228000	1
6231600	1
6235200	1
6238800	1
6242400	0.931
6246000	0.8105
6249600	0.7415
6253200	0.586
6256800	0.6035
6260400	0.586
6264000	0.6725
6267600	0.7585
6271200	0.6725
6274800	0.6895
6278400	0.6725
6282000	0.724
6285600	0.7415
6289200	0.845
6292800	0.931
6296400	0.931
6300000	0.931
6303600	1
6307200	1
6310800	1
6314400	1
6318000	1
6321600	1
6325200	1
6328800	0.931
6332400	0.8105
6336000	0.7415
6339600	0.586
6343200	0.6035
6346800	0.586
6350400	0.6725
6354000	0.7585
6357600	0.6725
6361200	0.6895
6364800	0.6725
6368400	0.724
6372000	0.7415
6375600	0.845
6379200	0.931
6382800	0.931
6386400	0.931
6390000	1
6393600	1
6397200	1
6400800	1
6404400	1
6408000	1
6411600	1
6415200	0.931
6418800	0.8105
6422400	0.7415
6426000	0.586
