336;317
288;422
216;424
162;426
6;427
174;434
258;436
78;437
246;438
198;441
270;443
504;446
445;448
781;449
445;450
445;451
445;452
252;459
318;463
696;470
264;472
636;476
6;638
402;701
330;724
180;792
378;797
240;806
60;811
90;816
48;825
192;829
42;830
222;835
468;850
120;873
246;882
150;893
60;968
60;989
138;994
180;1044
150;1051
348;1107
90;1141
462;1148
168;1152
210;1195
132;1211
54;1218
324;1268
72;1318
42;1327
114;1349
486;1375
36;1627
126;1921
390;1930
180;1933
102;1945
108;1946
108;1948
342;1951
156;1952
234;1954
138;1962
162;1964
366;1967
264;1974
864;1980
426;1982
366;1984
132;1986
504;1989
90;1990
132;1993
300;1994
252;1995
300;1997
258;2004
108;2007
114;2008
72;2010
12;2012
66;2014
468;2016
444;2028
300;2040
324;2151
494;2210
494;2211
494;2212
494;2213
494;2214
108;2267
96;2410
306;2411
258;2421
588;2423
120;2432
450;2458
42;2463
132;2472
252;2473
126;2480
522;2483
312;2490
312;2491
492;2493
324;2495
483;2508
483;2509
932;2510
932;2511
932;2512
449;2513
449;2514
18;2704
174;2713
120;2718
6;2759
114;2781
30;2782
222;2799
78;2838
342;2847
180;2868
216;2923
24;2965
198;3364
408;3365
204;3366
204;3369
294;3378
102;3382
300;3389
144;3390
480;3391
792;3392
480;3393
480;3394
480;3395
90;3399
30;3406
252;3414
66;3421
48;3423
36;3426
831;3429
825;3430
573;3431
501;3432
501;3433
204;3438
6;3441
300;3445
78;3446
294;3451
102;3456
90;3457
78;3459
96;3464
497;3465
497;3466
785;3467
653;3468
497;3469
156;3480
126;3513
444;3658
234;3834
210;3875
444;3894
150;3907
288;3913
480;4090
90;4157
210;4195
192;4205
475;4213
475;4214
475;4215
475;4216
475;4217
198;4253
6;4277
114;4285
120;4286
396;4309
294;4312
486;4431
414;4533
270;4741
48;4743
282;4744
132;4749
480;4751
120;4752
552;4753
366;4761
378;4765
36;4768
486;4772
630;4773
150;4776
498;4777
84;4778
240;4780
228;4788
330;4790
36;4791
276;4792
12;4793
246;4798
120;4981
84;5019
12;5040
48;5076
162;5110
540;5115
132;5123
36;5131
222;5140
96;5149
150;5154
824;5163
824;5164
1124;5165
824;5166
824;5167
824;5168
824;5169
824;5170
824;5171
824;5172
210;5229
258;5238
186;5459
72;5478
354;5604
6;5606
318;5627
432;5687
144;6184
515;6186
515;6187
515;6188
515;6189
515;6190
504;6192
138;6196
132;6199
474;6202
48;6203
180;6204
6;6206
330;6210
612;6212
12;6215
498;6218
132;6220
84;6223
162;6230
132;6235
408;6407
90;6465
228;6546
90;6550
270;6565
240;6573
396;6580
30;6583
144;6590
30;6597
84;6598
66;6599
90;6657
540;6905
108;6926
54;6938
60;7021
246;7038
180;7057
174;7081
96;7090
24;7092
216;7104
144;7362
84;7572
456;7623
96;7624
24;7629
36;7635
564;7638
472;7640
592;7641
472;7642
658;7643
472;7644
120;7646
490;7647
490;7648
490;7649
796;7650
490;7651
90;7652
96;7653
162;7659
246;7663
102;7670
246;7671
1044;7673
390;7679
270;7847
420;7985
240;7991
456;8000
504;8015
174;8029
246;8038
443;8040
761;8041
443;8042
443;8043
443;8044
174;8212
36;8365
18;8380
54;8382
