#1	
double	Pel(35040,2)
6579000	42.94
6579900	42.94
6580800	43.02
6581700	43.46
6582600	44.06
6583500	44.82
6584400	45.82
6585300	48.31
6586200	53.48
6587100	62.5
6588000	76.17
6588900	92.77
6589800	109.8
6590700	124.92
6591600	136.22
6592500	143.96
6593400	148.69
6594300	151.02
6595200	151.7
6596100	151.02
6597000	149.13
6597900	146.45
6598800	143.08
6599700	139.59
6600600	136.14
6601500	133.3
6602400	131.41
6603300	130.17
6604200	129.65
6605100	129.65
6606000	130.09
6606900	131.09
6607800	133.02
6608700	136.14
6609600	140.47
6610500	145.2
6611400	149.01
6612300	151.02
6613200	150.33
6614100	147.57
6615000	143.4
6615900	138.91
6616800	134.66
6617700	130.85
6618600	127.4
6619500	124.04
6620400	120.91
6621300	118.22
6622200	115.98
6623100	114.74
6624000	114.49
6624900	115.62
6625800	118.3
6626700	123.15
6627600	129.97
6628500	138.59
6629400	148.53
6630300	159.44
6631200	170.74
6632100	181.72
6633000	191.79
6633900	200.45
6634800	206.94
6635700	210.83
6636600	211.63
6637500	208.82
6638400	202.45
6639300	193.51
6640200	183.65
6641100	174.31
6642000	166.85
6642900	160.64
6643800	155.07
6644700	149.21
6645600	142.52
6646500	135.02
6647400	126.96
6648300	118.42
6649200	109.8
6650100	101.07
6651000	92.45
6651900	83.95
6652800	79.06
6653700	76.13
6654600	73.6
6655500	70.72
6656400	66.47
6657300	61.42
6658200	56.41
6659100	52.04
6660000	49.03
6660900	47.27
6661800	46.22
6662700	45.54
6663600	45.02
6664500	44.58
6665400	44.14
6666300	43.7
6667200	43.34
6668100	43.02
6669000	42.78
6669900	42.78
6670800	43.02
6671700	43.7
6672600	45.02
6673500	47.35
6674400	50.91
6675300	55.72
6676200	61.78
6677100	68.79
6678000	76.97
6678900	86.11
6679800	96.17
6680700	106.88
6681600	118.14
6682500	129.29
6683400	139.47
6684300	147.73
6685200	153.62
6686100	157.55
6687000	160.04
6687900	161.68
6688800	163
6689700	164.37
6690600	165.69
6691500	167.25
6692400	169.18
6693300	171.42
6694200	174.19
6695100	177.52
6696000	181.32
6696900	185.13
6697800	188.02
6698700	189.58
6699600	189.14
6700500	187.14
6701400	184.01
6702300	180.36
6703200	176.55
6704100	172.99
6705000	169.5
6705900	166.37
6706800	163.6
6707700	161.24
6708600	159.35
6709500	158.03
6710400	157.35
6711300	158.23
6712200	161.8
6713100	169.18
6714000	180.8
6714900	194.95
6715800	209.23
6716700	221.21
6717600	229.11
6718500	233.48
6719400	235.72
6720300	236.93
6721200	238.05
6722100	237.81
6723000	234.92
6723900	227.67
6724800	215.4
6725700	199.84
6726600	183.57
6727500	169.18
6728400	158.47
6729300	151.1
6730200	146.29
6731100	143.16
6732000	140.83
6732900	138.59
6733800	135.78
6734700	131.97
6735600	126.6
6736500	119.91
6737400	112.53
6738300	105.07
6739200	97.38
6740100	90.28
6741000	83.47
6741900	76.93
6742800	70.56
6743700	64.74
6744600	59.65
6745500	55.56
6746400	52.64
6747300	50.67
6748200	49.19
6749100	48.19
6750000	47.19
6750900	46.18
6751800	45.3
6752700	44.5
6753600	43.74
6754500	43.18
6755400	42.86
6756300	42.65
6757200	42.65
6758100	42.74
6759000	43.1
6759900	43.54
6760800	44.22
6761700	44.94
6762600	45.98
6763500	47.19
6764400	48.95
6765300	51.84
6766200	56.89
6767100	64.9
6768000	76.33
6768900	90.48
6769800	105.92
6770700	121.31
6771600	135.66
6772500	148.81
6773400	160.68
6774300	171.38
6775200	180.92
6776100	189.74
6777000	198.08
6777900	206.54
6778800	215.12
6779700	223.22
6780600	229.91
6781500	234.36
6782400	235.68
6783300	233.92
6784200	229.15
6785100	221.33
6786000	210.99
6786900	198.88
6787800	186.17
6788700	174.19
6789600	163.56
6790500	154.58
6791400	147.01
6792300	140.79
6793200	135.74
6794100	131.45
6795000	127.76
6795900	124.08
6796800	120.55
6797700	117.86
6798600	117.06
6799500	119.51
6800400	125.64
6801300	134.54
6802200	144.64
6803100	154.66
6804000	163.36
6804900	170.82
6805800	177.72
6806700	184.29
6807600	190.86
6808500	196.28
6809400	199.32
6810300	198.2
6811200	192.43
6812100	183.29
6813000	173.15
6813900	163.93
6814800	157.35
6815700	152.66
6816600	148.81
6817500	144.44
6818400	138.87
6819300	131.97
6820200	124.2
6821100	115.74
6822000	107.04
6822900	98.38
6823800	89.84
6824700	81.46
6825600	86.27
6826500	77.17
6827400	69.19
6828300	62.78
6829200	58.25
6830100	55.12
6831000	53.16
6831900	51.68
6832800	50.47
6833700	49.39
6834600	48.59
6835500	48.03
6836400	47.67
6837300	47.67
6838200	47.83
6839100	48.03
6840000	48.15
6840900	48.47
6841800	49.03
6842700	49.83
6843600	51.35
6844500	54.24
6845400	59.57
6846300	68.31
6847200	80.86
6848100	95.73
6849000	111.05
6849900	124.64
6850800	135.06
6851700	142.52
6852600	147.41
6853500	150.5
6854400	152.14
6855300	152.74
6856200	152.74
6857100	152.3
6858000	151.86
6858900	151.26
6859800	150.5
6860700	149.49
6861600	148.29
6862500	146.85
6863400	145.72
6864300	144.96
6865200	144.84
6866100	145.84
6867000	148.17
6867900	152.3
6868800	158.15
6869700	164.37
6870600	169.46
6871500	171.66
6872400	169.9
6873300	165.13
6874200	158.79
6875100	152.3
6876000	146.85
6876900	142.4
6877800	138.39
6878700	134.78
6879600	130.97
6880500	127.32
6881400	123.88
6882300	120.87
6883200	118.58
6884100	117.22
6885000	117.02
6885900	118.14
6886800	121.03
6887700	125.44
6888600	131.21
6889500	138.39
6890400	146.85
6891300	155.91
6892200	165.37
6893100	174.47
6894000	182.89
6894900	189.78
6895800	194.27
6896700	195.76
6897600	193.55
6898500	189.1
6899400	183.77
6900300	179.12
6901200	176.23
6902100	174.35
6903000	172.34
6903900	168.94
6904800	163.24
6905700	155.63
6906600	146.53
6907500	136.62
6908400	126.44
6909300	116.22
6910200	106.04
6911100	96.05
6912000	85.99
6912900	76.93
6913800	68.95
6914700	62.54
6915600	58.05
6916500	54.96
6917400	52.96
6918300	51.51
6919200	50.31
6920100	49.19
6921000	48.39
6921900	47.87
6922800	47.51
6923700	47.51
6924600	47.67
6925500	47.87
6926400	47.95
6927300	48.31
6928200	48.83
6929100	49.63
6930000	51.19
6930900	54.08
6931800	59.37
6932700	68.07
6933600	80.58
6934500	95.41
6935400	110.65
6936300	124.24
6937200	134.62
6938100	142.04
6939000	146.89
6939900	149.97
6940800	151.62
6941700	152.22
6942600	152.22
6943500	151.78
6944400	151.34
6945300	150.74
6946200	149.97
6947100	148.97
6948000	147.77
6948900	146.33
6949800	145.2
6950700	144.48
6951600	144.32
6952500	145.36
6953400	147.65
6954300	151.78
6955200	157.59
6956100	163.8
6957000	168.86
6957900	171.06
6958800	169.3
6959700	164.57
6960600	158.27
6961500	151.78
6962400	146.33
6963300	141.92
6964200	137.91
6965100	134.3
6966000	130.53
6966900	126.88
6967800	123.47
6968700	120.47
6969600	118.18
6970500	116.82
6971400	116.62
6972300	117.7
6973200	120.59
6974100	125
6975000	130.77
6975900	137.91
6976800	146.33
6977700	155.39
6978600	164.81
6979500	173.87
6980400	182.25
6981300	189.1
6982200	193.63
6983100	195.07
6984000	192.87
6984900	188.46
6985800	183.13
6986700	178.52
6987600	175.63
6988500	173.75
6989400	171.74
6990300	168.33
6991200	162.68
6992100	155.07
6993000	146.01
6993900	136.14
6994800	126
6995700	115.82
6996600	105.64
6997500	95.69
6998400	85.67
6999300	76.65
7000200	68.71
7001100	62.34
7002000	57.85
7002900	54.76
7003800	52.76
7004700	51.31
7005600	50.15
7006500	49.03
7007400	48.23
7008300	47.71
7009200	47.35
7010100	47.35
7011000	47.51
7011900	47.71
7012800	47.79
7013700	48.15
7014600	48.67
7015500	49.47
7016400	51.03
7017300	53.88
7018200	59.17
7019100	67.83
7020000	80.3
7020900	95.05
7021800	110.29
7022700	123.8
7023600	134.14
7024500	141.56
7025400	146.41
7026300	149.49
7027200	151.1
7028100	151.66
7029000	151.66
7029900	151.22
7030800	150.82
7031700	150.21
7032600	149.49
7033500	148.45
7034400	147.29
7035300	145.8
7036200	144.72
7037100	143.96
7038000	143.84
7038900	144.84
7039800	147.13
7040700	151.22
7041600	157.07
7042500	163.2
7043400	168.29
7044300	170.5
7045200	168.74
7046100	164.01
7047000	157.71
7047900	151.22
7048800	145.8
7049700	141.39
7050600	137.47
7051500	133.82
7052400	130.09
7053300	126.44
7054200	123.03
7055100	120.03
7056000	117.74
7056900	116.42
7057800	116.22
7058700	117.3
7059600	120.19
7060500	124.6
7061400	130.33
7062300	137.47
7063200	145.8
7064100	154.86
7065000	164.25
7065900	173.27
7066800	181.64
7067700	188.46
7068600	192.95
7069500	194.39
7070400	192.19
7071300	187.82
7072200	182.53
7073100	177.88
7074000	175.03
7074900	173.15
7075800	171.14
7076700	167.77
7077600	162.12
7078500	154.54
7079400	145.52
7080300	135.7
7081200	125.56
7082100	115.42
7083000	105.27
7083900	95.37
7084800	85.39
7085700	76.37
7086600	68.47
7087500	62.14
7088400	57.65
7089300	54.56
7090200	52.6
7091100	51.15
7092000	49.95
7092900	48.87
7093800	48.07
7094700	47.55
7095600	47.19
7096500	47.19
7097400	47.31
7098300	47.55
7099200	47.63
7100100	47.99
7101000	48.51
7101900	49.31
7102800	50.83
7103700	53.68
7104600	58.97
7105500	67.59
7106400	80.02
7107300	94.73
7108200	109.88
7109100	123.35
7110000	133.66
7110900	141.03
7111800	145.88
7112700	148.97
7113600	150.58
7114500	151.14
7115400	151.14
7116300	150.7
7117200	150.25
7118100	149.69
7119000	148.97
7119900	147.93
7120800	146.77
7121700	145.32
7122600	144.2
7123500	143.48
7124400	143.32
7125300	144.36
7126200	146.65
7127100	150.7
7128000	156.51
7128900	162.64
7129800	167.69
7130700	169.9
7131600	168.13
7132500	163.44
7133400	157.15
7134300	150.7
7135200	145.32
7136100	140.91
7137000	136.99
7137900	133.38
7138800	129.65
7139700	126
7140600	122.63
7141500	119.63
7142400	117.34
7143300	116.02
7144200	115.82
7145100	116.9
7146000	119.75
7146900	124.16
7147800	129.85
7148700	136.99
7149600	145.32
7150500	154.3
7151400	163.64
7152300	172.66
7153200	181
7154100	187.82
7155000	192.27
7155900	193.71
7156800	191.55
7157700	187.14
7158600	181.88
7159500	177.27
7160400	174.43
7161300	172.54
7162200	170.54
7163100	167.17
7164000	161.56
7164900	153.98
7165800	145
7166700	135.22
7167600	125.12
7168500	115.02
7169400	104.91
7170300	95.05
7171200	85.07
7172100	76.13
7173000	68.23
7173900	61.9
7174800	57.45
7175700	54.36
7176600	52.4
7177500	50.95
7178400	49.79
7179300	48.71
7180200	47.91
7181100	47.39
7182000	47.02
7182900	47.02
7183800	47.14
7184700	47.39
7185600	47.47
7186500	47.83
7187400	48.35
7188300	49.11
7189200	50.67
7190100	53.52
7191000	58.77
7191900	67.35
7192800	79.74
7193700	94.41
7194600	109.48
7195500	122.91
7196400	133.22
7197300	140.55
7198200	145.36
7199100	148.45
7200000	150.05
7200900	150.62
7201800	150.62
7202700	150.17
7203600	149.73
7204500	149.17
7205400	148.45
7206300	147.41
7207200	146.25
7208100	144.8
7209000	143.72
7209900	142.96
7210800	142.84
7211700	143.84
7212600	146.13
7213500	150.17
7214400	155.95
7215300	162.08
7216200	167.09
7217100	169.3
7218000	167.53
7218900	162.88
7219800	156.63
7220700	150.17
7221600	144.8
7222500	140.43
7223400	136.5
7224300	132.9
7225200	129.17
7226100	125.56
7227000	122.19
7227900	119.23
7228800	116.94
7229700	115.62
7230600	115.42
7231500	116.5
7232400	119.35
7233300	123.72
7234200	129.41
7235100	136.5
7236000	144.8
7236900	153.78
7237800	163.08
7238700	172.06
7239600	180.36
7240500	187.14
7241400	191.63
7242300	193.07
7243200	190.86
7244100	186.5
7245000	181.24
7245900	176.63
7246800	173.79
7247700	171.9
7248600	169.94
7249500	166.57
7250400	161
7251300	153.46
7252200	144.48
7253100	134.74
7254000	124.68
7254900	114.62
7255800	104.55
7256700	94.69
7257600	87.39
7258500	81.86
7259400	77.05
7260300	72.56
7261200	67.91
7262100	63.22
7263000	58.97
7263900	55.36
7264800	52.76
7265700	50.99
7266600	49.83
7267500	48.95
7268400	48.39
7269300	47.87
7270200	47.43
7271100	47.23
7272000	46.98
7272900	46.98
7273800	46.98
7274700	47.23
7275600	47.51
7276500	48.19
7277400	49.47
7278300	51.68
7279200	55.04
7280100	59.85
7281000	66.19
7281900	74.33
7282800	84.47
7283700	95.81
7284600	107.44
7285500	118.78
7286400	129.05
7287300	138.11
7288200	145.8
7289100	152.34
7290000	157.71
7290900	162.16
7291800	166.09
7292700	169.58
7293600	173.19
7294500	176.55
7295400	179.72
7296300	182.33
7297200	184.41
7298100	186.13
7299000	188.02
7299900	190.5
7300800	193.67
7301700	197.04
7302600	199.56
7303500	200.45
7304400	199.12
7305300	195.96
7306200	191.59
7307100	186.94
7308000	182.21
7308900	177.76
7309800	173.51
7310700	169.58
7311600	166.01
7312500	162.96
7313400	160.4
7314300	158.79
7315200	158.03
7316100	158.47
7317000	159.88
7317900	162.36
7318800	166.01
7319700	170.46
7320600	176.03
7321500	182.33
7322400	189.3
7323300	196.6
7324200	203.49
7325100	209.59
7326000	214.16
7326900	216.88
7327800	217.28
7328700	215.04
7329600	209.67
7330500	201.81
7331400	192.47
7332300	182.33
7333200	172.1
7334100	162.96
7335000	155.75
7335900	151.5
7336800	150.74
7337700	151.7
7338600	152.06
7339500	149.65
7340400	142.88
7341300	132.86
7342200	121.55
7343100	110.65
7344000	101.43
7344900	94.25
7345800	88.2
7346700	82.22
7347600	76.13
7348500	70.08
7349400	64.42
7350300	59.65
7351200	49.43
7352100	48.35
7353000	47.55
7353900	47.02
7354800	46.82
7355700	46.82
7356600	46.9
7357500	47.02
7358400	47.02
7359300	47.02
7360200	46.9
7361100	47.02
7362000	47.27
7362900	48.15
7363800	49.95
7364700	53.36
7365600	58.57
7366500	65.59
7367400	74.73
7368300	85.91
7369200	98.94
7370100	113.29
7371000	128.13
7371900	142.84
7372800	156.59
7373700	168.9
7374600	179.52
7375500	187.98
7376400	194.15
7377300	198.84
7378200	203.05
7379100	207.86
7380000	213.92
7380900	220.45
7381800	226.42
7382700	230.43
7383600	231.88
7384500	229.99
7385400	224.78
7386300	216
7387200	203.73
7388100	189.58
7389000	175.63
7389900	163.52
7390800	155.07
7391700	149.41
7392600	145.44
7393500	141.96
7394400	138.03
7395300	133.7
7396200	129.21
7397100	124.8
7398000	120.55
7398900	116.98
7399800	114.66
7400700	113.93
7401600	115.1
7402500	118.14
7403400	122.91
7404300	129.21
7405200	136.82
7406100	145.2
7407000	153.66
7407900	161.8
7408800	168.9
7409700	174.39
7410600	177.68
7411500	178.08
7412400	175.39
7413300	170.62
7414200	165.29
7415100	160.92
7416000	158.47
7416900	157.15
7417800	155.95
7418700	153.66
7419600	149.33
7420500	143.12
7421400	135.42
7422300	126.52
7423200	116.86
7424100	106.84
7425000	96.86
7425900	87.68
7426800	84.19
7427700	75.33
7428600	67.51
7429500	61.26
7430400	56.85
7431300	53.8
7432200	51.84
7433100	50.43
7434000	49.27
7434900	48.19
7435800	47.39
7436700	46.86
7437600	46.54
7438500	46.54
7439400	46.66
7440300	46.86
7441200	46.94
7442100	47.31
7443000	47.83
7443900	48.59
7444800	50.11
7445700	52.92
7446600	58.13
7447500	66.67
7448400	78.9
7449300	93.41
7450200	108.32
7451100	121.63
7452000	131.77
7452900	139.07
7453800	143.84
7454700	146.85
7455600	148.45
7456500	149.01
7457400	149.01
7458300	148.57
7459200	148.17
7460100	147.61
7461000	146.85
7461900	145.84
7462800	144.68
7463700	143.28
7464600	142.2
7465500	141.43
7466400	141.31
7467300	142.32
7468200	144.56
7469100	148.57
7470000	154.3
7470900	160.36
7471800	165.33
7472700	167.49
7473600	165.77
7474500	161.12
7475400	154.95
7476300	148.57
7477200	143.28
7478100	138.95
7479000	135.02
7479900	131.49
7480800	127.8
7481700	124.24
7482600	120.87
7483500	117.94
7484400	115.7
7485300	114.37
7486200	114.17
7487100	115.26
7488000	118.06
7488900	122.39
7489800	128.05
7490700	135.02
7491600	143.28
7492500	152.14
7493400	161.36
7494300	170.22
7495200	178.44
7496100	185.17
7497000	189.58
7497900	190.99
7498800	188.82
7499700	184.49
7500600	179.32
7501500	174.79
7502400	171.94
7503300	170.1
7504200	168.13
7505100	164.81
7506000	159.27
7506900	151.82
7507800	142.96
7508700	133.3
7509600	123.35
7510500	113.41
7511400	103.43
7512300	93.69
7513200	83.87
7514100	75.05
7515000	67.27
7515900	61.02
7516800	56.61
7517700	53.6
7518600	51.68
7519500	50.23
7520400	49.07
7521300	47.99
7522200	47.23
7523100	46.7
7524000	46.34
7524900	46.34
7525800	46.5
7526700	46.7
7527600	46.78
7528500	47.14
7529400	47.67
7530300	48.43
7531200	49.95
7532100	52.76
7533000	57.93
7533900	66.43
7534800	78.62
7535700	93.05
7536600	107.96
7537500	121.19
7538400	131.33
7539300	138.55
7540200	143.32
7541100	146.33
7542000	147.93
7542900	148.49
7543800	148.49
7544700	148.05
7545600	147.61
7546500	147.05
7547400	146.33
7548300	145.32
7549200	144.16
7550100	142.76
7551000	141.68
7551900	140.91
7552800	140.79
7553700	141.8
7554600	144.04
7555500	148.05
7556400	153.74
7557300	159.8
7558200	164.73
7559100	166.89
7560000	165.17
7560900	160.56
7561800	154.38
7562700	148.05
7563600	142.76
7564500	138.43
7565400	134.54
7566300	131.01
7567200	127.36
7568100	123.76
7569000	120.47
7569900	117.5
7570800	115.26
7571700	113.97
7572600	113.77
7573500	114.86
7574400	117.66
7575300	121.95
7576200	127.56
7577100	134.54
7578000	142.76
7578900	151.58
7579800	160.76
7580700	169.62
7581600	177.8
7582500	184.49
7583400	188.9
7584300	190.3
7585200	188.14
7586100	183.85
7587000	178.68
7587900	174.15
7588800	171.34
7589700	169.5
7590600	167.53
7591500	164.21
7592400	158.71
7593300	151.3
7594200	142.44
7595100	132.82
7596000	122.91
7596900	112.97
7597800	103.07
7598700	93.37
7599600	83.59
7600500	74.77
7601400	67.03
7602300	60.82
7603200	56.41
7604100	53.4
7605000	51.47
7605900	50.07
7606800	48.91
7607700	47.83
7608600	47.06
7609500	46.54
7610400	46.18
7611300	46.18
7612200	46.3
7613100	46.54
7614000	46.62
7614900	46.98
7615800	47.47
7616700	48.27
7617600	49.75
7618500	52.56
7619400	57.69
7620300	66.19
7621200	78.33
7622100	92.73
7623000	107.56
7623900	120.75
7624800	130.85
7625700	138.07
7626600	142.8
7627500	145.8
7628400	147.37
7629300	147.93
7630200	147.93
7631100	147.53
7632000	147.09
7632900	146.53
7633800	145.8
7634700	144.8
7635600	143.64
7636500	142.24
7637400	141.15
7638300	140.43
7639200	140.31
7640100	141.27
7641000	143.52
7641900	147.53
7642800	153.18
7643700	159.19
7644600	164.13
7645500	166.29
7646400	164.57
7647300	159.96
7648200	153.82
7649100	147.53
7650000	142.24
7650900	137.95
7651800	134.06
7652700	130.53
7653600	126.88
7654500	123.31
7655400	120.03
7656300	117.1
7657200	114.86
7658100	113.57
7659000	113.37
7659900	114.41
7660800	117.22
7661700	121.51
7662600	127.12
7663500	134.06
7664400	142.24
7665300	151.06
7666200	160.2
7667100	169.02
7668000	177.15
7668900	183.81
7669800	188.22
7670700	189.62
7671600	187.46
7672500	183.17
7673400	178.04
7674300	173.51
7675200	170.7
7676100	168.86
7677000	166.93
7677900	163.64
7678800	158.11
7679700	150.74
7680600	141.92
7681500	132.33
7682400	122.47
7683300	112.57
7684200	102.71
7685100	93.05
7686000	83.27
7686900	74.49
7687800	66.79
7688700	60.57
7689600	56.21
7690500	53.2
7691400	51.27
7692300	49.87
7693200	48.71
7694100	47.67
7695000	46.86
7695900	46.38
7696800	46.02
7697700	46.02
7698600	46.14
7699500	46.38
7700400	46.46
7701300	46.78
7702200	47.31
7703100	48.07
7704000	49.59
7704900	52.36
7705800	57.49
7706700	65.95
7707600	78.05
7708500	92.41
7709400	107.16
7710300	120.31
7711200	130.37
7712100	137.55
7713000	142.28
7713900	145.28
7714800	146.85
7715700	147.41
7716600	147.41
7717500	146.97
7718400	146.57
7719300	146.01
7720200	145.28
7721100	144.28
7722000	143.12
7722900	141.72
7723800	140.63
7724700	139.91
7725600	139.79
7726500	140.75
7727400	143
7728300	146.97
7729200	152.62
7730100	158.63
7731000	163.56
7731900	165.69
7732800	163.97
7733700	159.39
7734600	153.26
7735500	146.97
7736400	141.72
7737300	137.43
7738200	133.58
7739100	130.05
7740000	126.44
7740900	122.87
7741800	119.59
7742700	116.66
7743600	114.45
7744500	113.17
7745400	112.93
7746300	114.01
7747200	116.78
7748100	121.07
7749000	126.64
7749900	133.58
7750800	141.72
7751700	150.5
7752600	159.6
7753500	168.37
7754400	176.51
7755300	183.17
7756200	187.54
7757100	188.94
7758000	186.78
7758900	182.53
7759800	177.35
7760700	172.86
7761600	170.1
7762500	168.25
7763400	166.33
7764300	163.04
7765200	157.55
7766100	150.17
7767000	141.39
7767900	131.85
7768800	122.03
7769700	112.17
7770600	102.31
7771500	92.69
7772400	82.98
7773300	74.21
7774200	66.55
7775100	60.37
7776000	56
7776900	53.04
7777800	51.11
7778700	49.71
7779600	48.55
7780500	47.47
7781400	46.7
7782300	46.18
7783200	45.86
7784100	45.86
7785000	45.98
7785900	46.18
7786800	46.26
7787700	46.62
7788600	47.14
7789500	47.91
7790400	49.39
7791300	52.16
7792200	57.29
7793100	65.71
7794000	77.77
7794900	92.04
7795800	106.76
7796700	119.87
7797600	129.89
7798500	137.07
7799400	141.76
7800300	144.72
7801200	146.33
7802100	146.85
7803000	146.85
7803900	146.45
7804800	146.01
7805700	145.44
7806600	144.72
7807500	143.76
7808400	142.6
7809300	141.19
7810200	140.11
7811100	139.39
7812000	139.27
7812900	140.27
7813800	142.48
7814700	146.45
7815600	152.06
7816500	158.03
7817400	162.96
7818300	165.09
7819200	163.36
7820100	158.79
7821000	152.7
7821900	146.45
7822800	141.19
7823700	136.94
7824600	133.1
7825500	129.61
7826400	125.96
7827300	122.43
7828200	119.15
7829100	116.26
7830000	114.01
7830900	112.73
7831800	112.53
7832700	113.61
7833600	116.38
7834500	120.63
7835400	126.16
7836300	133.1
7837200	141.19
7838100	149.93
7839000	159.03
7839900	167.77
7840800	175.87
7841700	182.49
7842600	186.82
7843500	188.26
7844400	186.09
7845300	181.84
7846200	176.71
7847100	172.26
7848000	169.46
7848900	167.65
7849800	165.73
7850700	162.44
7851600	156.99
7852500	149.65
7853400	140.91
7854300	131.37
7855200	121.59
7856100	111.77
7857000	101.95
7857900	92.37
7858800	85.23
7859700	79.82
7860600	75.13
7861500	70.76
7862400	66.23
7863300	61.62
7864200	57.49
7865100	53.96
7866000	51.43
7866900	49.71
7867800	48.59
7868700	47.75
7869600	47.19
7870500	46.66
7871400	46.22
7872300	46.02
7873200	45.82
7874100	45.82
7875000	45.82
7875900	46.02
7876800	46.34
7877700	46.94
7878600	48.23
7879500	50.35
7880400	53.68
7881300	58.37
7882200	64.5
7883100	72.48
7884000	82.38
7884900	93.41
7885800	104.75
7886700	115.82
7887600	125.8
7888500	134.62
7889400	142.16
7890300	148.53
7891200	153.78
7892100	158.11
7893000	161.92
7893900	165.33
7894800	168.86
7895700	172.1
7896600	175.23
7897500	177.76
7898400	179.76
7899300	181.48
7900200	183.29
7901100	185.73
7902000	188.82
7902900	192.11
7903800	194.55
7904700	195.4
7905600	194.15
7906500	191.03
7907400	186.78
7908300	182.25
7909200	177.64
7910100	173.31
7911000	169.14
7911900	165.33
7912800	161.84
7913700	158.87
7914600	156.39
7915500	154.82
7916400	154.06
7917300	154.5
7918200	155.91
7919100	158.31
7920000	161.84
7920900	166.17
7921800	171.62
7922700	177.76
7923600	184.57
7924500	191.67
7925400	198.4
7926300	204.33
7927200	208.78
7928100	211.43
7929000	211.87
7929900	209.67
7930800	204.42
7931700	196.76
7932600	187.62
7933500	177.76
7934400	167.77
7935300	158.87
7936200	151.86
7937100	147.69
7938000	146.97
7938900	147.89
7939800	148.25
7940700	145.88
7941600	139.31
7942500	129.53
7943400	118.5
7944300	107.88
7945200	98.86
7946100	91.88
7947000	85.95
7947900	80.14
7948800	74.25
7949700	68.31
7950600	62.78
7951500	58.13
7952400	54.76
7953300	52.28
7954200	50.59
7955100	49.31
7956000	48.19
7956900	47.14
7957800	46.38
7958700	45.86
7959600	45.66
7960500	45.66
7961400	45.74
7962300	45.86
7963200	45.86
7964100	45.86
7965000	45.74
7965900	45.86
7966800	46.06
7967700	46.9
7968600	48.71
7969500	52
7970400	57.09
7971300	63.94
7972200	72.84
7973100	83.75
7974000	96.45
7974900	110.45
7975800	124.92
7976700	139.23
7977600	152.66
7978500	164.65
7979400	174.99
7980300	183.25
7981200	189.26
7982100	193.83
7983000	197.96
7983900	202.61
7984800	208.54
7985700	214.88
7986600	220.73
7987500	224.62
7988400	226.02
7989300	224.22
7990200	219.13
7991100	210.59
7992000	198.6
7992900	184.81
7993800	171.18
7994700	159.44
7995600	151.18
7996500	145.64
7997400	141.76
7998300	138.39
7999200	134.58
8000100	130.33
8001000	125.96
8001900	121.63
8002800	117.5
8003700	114.01
8004600	111.77
8005500	111.05
8006400	112.21
8007300	115.18
8008200	119.83
8009100	125.96
8010000	133.38
8010900	141.56
8011800	149.81
8012700	157.71
8013600	164.65
8014500	170.02
8015400	173.19
8016300	173.59
8017200	170.98
8018100	166.33
8019000	161.12
8019900	156.87
8020800	154.46
8021700	153.18
8022600	152.02
8023500	149.81
8024400	145.56
8025300	139.51
8026200	132.01
8027100	123.35
8028000	113.89
8028900	104.15
8029800	94.41
8030700	85.43
8031600	82.06
8032500	73.4
8033400	65.83
8034300	59.69
8035200	55.4
8036100	52.44
8037000	50.55
8037900	49.15
8038800	48.03
8039700	46.94
8040600	46.18
8041500	45.7
8042400	45.34
8043300	45.34
8044200	45.46
8045100	45.7
8046000	45.78
8046900	46.1
8047800	46.62
8048700	47.39
8049600	48.87
8050500	51.59
8051400	56.65
8052300	64.98
8053200	76.89
8054100	91.04
8055000	105.6
8055900	118.54
8056800	128.45
8057700	135.54
8058600	140.19
8059500	143.12
8060400	144.68
8061300	145.24
8062200	145.24
8063100	144.84
8064000	144.4
8064900	143.84
8065800	143.12
8066700	142.16
8067600	141.03
8068500	139.63
8069400	138.59
8070300	137.87
8071200	137.75
8072100	138.71
8073000	140.91
8073900	144.84
8074800	150.37
8075700	156.31
8076600	161.16
8077500	163.24
8078400	161.56
8079300	157.07
8080200	151.02
8081100	144.84
8082000	139.63
8082900	135.42
8083800	131.61
8084700	128.17
8085600	124.56
8086500	121.07
8087400	117.82
8088300	114.94
8089200	112.77
8090100	111.49
8091000	111.29
8091900	112.33
8092800	115.1
8093700	119.31
8094600	124.8
8095500	131.61
8096400	139.63
8097300	148.29
8098200	157.27
8099100	165.93
8100000	173.95
8100900	180.48
8101800	184.77
8102700	186.17
8103600	184.05
8104500	179.84
8105400	174.79
8106300	170.34
8107200	167.61
8108100	165.77
8109000	163.88
8109900	160.64
8110800	155.23
8111700	147.97
8112600	139.35
8113500	129.93
8114400	120.23
8115300	110.53
8116200	100.82
8117100	91.32
8118000	81.74
8118900	73.12
8119800	65.55
8120700	59.45
8121600	55.2
8122500	52.24
8123400	50.35
8124300	48.95
8125200	47.83
8126100	46.78
8127000	46.02
8127900	45.5
8128800	45.18
8129700	45.18
8130600	45.3
8131500	45.5
8132400	45.58
8133300	45.94
8134200	46.42
8135100	47.19
8136000	48.67
8136900	51.39
8137800	56.45
8138700	64.74
8139600	76.61
8140500	90.68
8141400	105.19
8142300	118.1
8143200	127.96
8144100	135.02
8145000	139.67
8145900	142.6
8146800	144.16
8147700	144.72
8148600	144.72
8149500	144.28
8150400	143.88
8151300	143.32
8152200	142.6
8153100	141.64
