#1
double StartUp(301,3)		
85	0.673534722	0.746480795
86	0.684094447	0.753426075
87	0.69149378	0.758087025
88	0.698681577	0.763168036
89	0.710936811	0.773328941
90	0.720986804	0.780227795
91	0.729828644	0.788058504
92	0.731724091	0.787871686
93	0.740683624	0.794583722
94	0.74796293	0.801342743
95	0.753088037	0.805817434
96	0.759206075	0.810058881
97	0.760995844	0.810897886
98	0.770356327	0.816631084
99	0.784172459	0.829635654
100	0.788858319	0.831407072
101	0.789427239	0.829355986
102	0.800555338	0.836394115
103	0.808422821	0.842826483
104	0.815124471	0.847114915
105	0.819348024	0.847021506
106	0.829662465	0.852941522
107	0.84362014	0.866132351
108	0.859699228	0.877692156
109	0.873641464	0.887900044
110	0.883622031	0.895031583
111	0.886304852	0.894984599
112	0.893586818	0.899738958
113	0.900663889	0.903607887
114	0.906684943	0.907243574
115	0.913218343	0.911624855
116	0.923208717	0.916612458
117	0.92619519	0.917358053
118	0.932603823	0.921226983
119	0.941523495	0.926494253
120	0.952683179	0.934185128
121	0.959164471	0.936049396
122	0.97151681	0.944393017
123	0.985702452	0.9569311
124	0.988468972	0.958469275
125	1.005948754	0.973151855
126	1.014769278	0.980796305
127	1.02285422	0.986343243
128	1.029185572	0.988860257
129	1.028299989	0.990118764
130	1.033960247	0.995944811
131	1.038747962	1.000606321
132	1.04523678	1.006106275
133	1.045411599	1.004754359
134	1.043747615	1.003123334
135	1.044106024	1.001817843
136	1.046667743	1.002330755
137	1.050477932	1.001258507
138	1.05538503	1.001072248
139	1.058136798	1.001025823
140	1.062089044	1.000373077
141	1.067597024	1.000606321
142	1.073531031	1.000746155
143	1.079950816	1.000746155
144	1.087631813	1.000885989
145	1.093351387	1.000932414
146	1.10090775	1.00069917
147	1.108294228	1.000606321
148	1.115463379	1.000652746
149	1.123333597	1.00069917
150	1.130732782	1.000839005
151	1.137563893	1.000978839
152	1.144352913	1.000932414
153	1.150909616	1.000839005
154	1.159324375	1.000839005
155	1.170285253	1.000978839
156	1.181231923	1.001072248
157	1.194193671	1.000978839
158	1.205944447	1.001072248
159	1.214925147	1.001212082
160	1.225071835	1.001351916
161	1.232069185	1.001212082
162	1.240585367	1.001258507
163	1.245398242	1.001305491
164	1.251619007	1.001351916
165	1.255138705	1.001445325
166	1.257851579	1.001258507
167	1.259828931	1.001258507
168	1.261269149	1.001212082
169	1.263808544	1.001351916
170	1.263873752	1.001445325
171	1.26156227	1.001585159
172	1.262038327	1.001585159
173	1.261116972	1.001678009
174	1.258074086	1.001585159
175	1.254846422	1.001445325
176	1.249919301	1.001445325
177	1.245647579	1.001631584
178	1.237848862	1.001631584
179	1.230876984	1.001678009
180	1.222174863	1.001817843
181	1.213130319	1.001631584
182	1.203924442	1.001631584
183	1.195002655	1.001631584
184	1.188417828	1.001678009
185	1.180823578	1.001678009
186	1.175664929	1.001771418
187	1.172105049	1.001911252
188	1.167429095	1.001911252
189	1.16391481	1.001771418
190	1.158244655	1.001817843
191	1.156256674	1.001911252
192	1.153652404	1.001911252
193	1.149237326	1.001957677
194	1.148707865	1.001911252
195	1.14615997	1.001911252
196	1.144485746	1.001817843
197	1.143465583	1.001817843
198	1.141925647	1.001864827
199	1.137453861	1.001864827
200	1.137523799	1.001817843
201	1.13563471	1.001817843
202	1.133952007	1.001771418
203	1.132306577	1.001817843
204	1.13175333	1.001864827
205	1.129893134	1.001911252
206	1.128041889	1.001864827
207	1.125663145	1.001817843
208	1.122390398	1.001864827
209	1.12038035	1.001911252
210	1.117457077	1.001911252
211	1.115002903	1.002051086
212	1.1109676	1.002051086
213	1.107012003	1.002097511
214	1.103863303	1.002051086
215	1.099592094	1.001957677
216	1.097549747	1.002051086
217	1.095029734	1.001911252
218	1.092956901	1.001957677
219	1.08964004	1.002051086
220	1.087305404	1.002051086
221	1.084220774	1.001911252
222	1.079569963	1.001864827
223	1.077181152	1.001771418
224	1.076122541	1.001771418
225	1.075190287	1.001817843
226	1.072240247	1.001817843
227	1.070358015	1.001678009
228	1.067288352	1.001631584
229	1.063438004	1.001771418
230	1.06008541	1.001678009
231	1.057758979	1.001631584
232	1.054998848	1.001538175
233	1.054937575	1.00149175
234	1.054180563	1.001538175
235	1.052711448	1.00149175
236	1.054345503	1.001538175
237	1.053663751	1.001538175
238	1.052634703	1.001445325
239	1.052352225	1.001258507
240	1.051430605	1.001072248
241	1.050574874	1.001212082
242	1.047317899	1.001165657
243	1.043023044	1.001072248
244	1.042392181	1.001258507
245	1.041100332	1.001212082
246	1.041319986	1.001165657
247	1.040145724	1.001072248
248	1.041009882	1.001072248
249	1.041576258	1.000978839
250	1.040575568	1.001025823
251	1.041243357	1.000978839
252	1.040836796	1.000885989
253	1.038484819	1.000932414
254	1.037866418	1.000839005
255	1.038144789	1.000839005
256	1.037372183	1.000978839
257	1.037043082	1.001025823
258	1.036147753	1.000932414
259	1.032264853	1.000932414
260	1.030223876	1.000885989
261	1.027156017	1.000839005
262	1.026420135	1.00069917
263	1.024640735	1.00069917
264	1.021710012	1.00069917
265	1.019439411	1.00069917
266	1.016852428	1.000606321
267	1.015713547	1.000652746
268	1.014646428	1.00069917
269	1.013143529	1.00069917
270	1.010899788	1.000746155
271	1.009142965	1.000839005
272	1.00657938	1.000652746
273	1.004774959	1.000606321
274	1.005329182	1.00069917
275	1.008516264	1.00069917
276	1.010750466	1.000466487
277	1.010011777	1.000466487
278	1.011159702	1.000326652
279	1.0090675	1.000326652
280	1.009862103	1.000373077
281	1.006970776	1.000373077
282	1.005666979	1.000373077
283	1.008404658	1.000419502
284	1.008540916	1.000373077
285	1.010677837	1.000326652
286	1.011101256	1.000139834
287	1.011135758	1.000093409
288	1.009083106	1.000139834
289	1.007743011	1.000139834
290	1.006685428	1.000233243
291	1.00514792	1.000139834
292	1.0066056	1.000139834
293	1.007175592	1.000093409
294	1.005471532	0.999860166
295	1.007040867	0.999860166
296	1.005897371	0.999860166
297	1.003848688	0.999953575
298	1.003681695	1.000046984
299	0.999892039	1
300	1	1
